date,store_id,store_name,sku_id,product_name,buying_price,selling_price,units_sold,revenue,margin
2026-01-26,2510,良乡时光汇店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,6.0,142.7522,-48.3984
2026-01-26,2510,良乡时光汇店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,1.0,13.1858,0.8672
2026-01-26,2352,丰台新业广场店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8408,11.5,1.0,10.177,0.3362
2026-01-26,2352,丰台新业广场店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,22.0354,6.0796
2026-01-26,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,9.5257,11.8,3.0,20.8673,-7.7098
2026-01-26,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,5.0,132.3009,-24.7788
2026-01-26,2352,丰台新业广场店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2026-01-26,2352,丰台新业广场店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,3.0,39.5574,2.6016
2026-01-26,2246,朗清园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,2.0,44.0708,15.3982
2026-01-26,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,6.0,129.2655,33.531
2026-01-26,2246,朗清园店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,4.0,52.7432,22.7396
2026-01-26,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,5.0,52.2125,4.586
2026-01-26,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,79.3806,-14.8671
2026-01-26,2246,朗清园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,3.0,79.3806,-16.1947
2026-01-26,1628,丽泽桥店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,2.0,44.0708,15.3982
2026-01-26,1628,丽泽桥店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,3.0,64.8938,17.0265
2026-01-26,1628,丽泽桥店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,2.0,26.3716,11.3698
2026-01-26,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,4.0,39.4779,1.3767
2026-01-26,1628,丽泽桥店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,23.0265,-8.8319
2026-01-26,1628,丽泽桥店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,3.0,39.5574,2.6016
2026-01-26,1565,中信城店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2026-01-26,1565,中信城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,22.0354,7.6991
2026-01-26,1565,中信城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,22.0354,6.0796
2026-01-26,1565,中信城店,446145,伊利65G*6妙趣小雪生雪糕,9.5375,11.8,2.0,20.885,1.8101
2026-01-26,1565,中信城店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,1.0,19.7788,-11.6371
2026-01-26,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,2.0,20.354,0.6726
2026-01-26,1509,南海家园店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,2.0,26.3716,11.3698
2026-01-26,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,7.0,56.6904,-9.9867
2026-01-26,1509,南海家园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,72.1416,-22.1062
2026-01-26,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,2.0,24.3716,-0.2656
2026-01-26,1332,和平新城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,2.0,42.8496,14.1771
2026-01-26,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,20.6372,4.6815
2026-01-26,1332,和平新城店,784810,伊利70g*5苦咖啡雪糕,7.5834,14.9,5.0,65.9291,28.0121
2026-01-26,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,3.0,20.354,-8.2219
2026-01-26,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,49.7345,-13.0974
2026-01-26,1332,和平新城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,7.0,180.5576,-42.4513
2026-01-26,1301,西山枫林店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-26,1301,西山枫林店,446145,伊利65G*6妙趣小雪生雪糕,9.5285,11.8,1.0,10.4425,0.914
2026-01-26,1301,西山枫林店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,52.9204,-9.9114
2026-01-25,2510,良乡时光汇店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,3.0,30.531,1.0089
2026-01-25,2510,良乡时光汇店,876525,和路雪梦龙256g香草味冰淇淋,28.3362,29.8,2.0,52.7434,-3.9291
2026-01-25,2510,良乡时光汇店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,2.0,44.0708,15.3982
2026-01-25,2510,良乡时光汇店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,4.0,87.708,23.885
2026-01-25,2510,良乡时光汇店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-25,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,11.0,92.4249,-12.3534
2026-01-25,2510,良乡时光汇店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,78.1859,-16.0619
2026-01-25,2510,良乡时光汇店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,4.0,102.6195,-24.8141
2026-01-25,2510,良乡时光汇店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,1.0,12.531,0.2124
2026-01-25,2352,丰台新业广场店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2026-01-25,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,9.5257,11.8,2.0,20.885,1.8336
2026-01-25,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2026-01-25,2352,丰台新业广场店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,50.3894,-13.3274
2026-01-25,2246,朗清园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,3.0,66.1062,23.0973
2026-01-25,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,5.0,108.9558,29.1771
2026-01-25,2246,朗清园店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-25,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,7.0,72.5134,5.8363
2026-01-25,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,3.0,68.7611,-25.4868
2026-01-25,2246,朗清园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,51.4514,-12.2654
2026-01-25,2246,朗清园店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,6.0,79.1148,5.2032
2026-01-25,1628,丽泽桥店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,20.8407,6.5044
2026-01-25,1628,丽泽桥店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,20.6283,4.6726
2026-01-25,1628,丽泽桥店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,3.0,37.5752,15.0725
2026-01-25,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,5.0,36.4779,-11.1486
2026-01-25,1628,丽泽桥店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,75.5929,-18.6548
2026-01-25,1628,丽泽桥店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2026-01-25,1628,丽泽桥店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,2.0,26.3717,1.7345
2026-01-25,1565,中信城店,876525,和路雪梦龙256g香草味冰淇淋,28.3362,29.8,1.0,26.3717,-1.9645
2026-01-25,1565,中信城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,22.0354,7.6991
2026-01-25,1565,中信城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,2.0,41.177,9.2655
2026-01-25,1565,中信城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2026-01-25,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2026-01-25,1509,南海家园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,5.0,108.7434,37.0621
2026-01-25,1509,南海家园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,3.0,66.1062,18.2389
2026-01-25,1509,南海家园店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-25,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,6.0,61.4868,4.335
2026-01-25,1509,南海家园店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,5.0,132.301,-24.7788
2026-01-25,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2026-01-25,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,2.0,25.6106,0.9734
2026-01-25,1332,和平新城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,2.0,43.3009,14.6283
2026-01-25,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,5.0,110.177,30.3982
2026-01-25,1332,和平新城店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-25,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,10.0,96.0444,0.7914
2026-01-25,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,6.0,153.4868,-35.0089
2026-01-25,1332,和平新城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,52.9204,-10.7964
2026-01-25,1332,和平新城店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,2.0,25.6637,1.0265
2026-01-25,1301,西山枫林店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,2.0,20.354,0.6725
2026-01-25,1301,西山枫林店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,22.0354,7.6991
2026-01-25,1301,西山枫林店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,4.0,52.7434,22.7398
2026-01-25,1301,西山枫林店,446145,伊利65G*6妙趣小雪生雪糕,9.5285,11.8,2.0,20.885,1.828
2026-01-24,2510,良乡时光汇店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,21.823,5.8672
2026-01-24,2510,良乡时光汇店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-24,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,8.0,82.9117,6.7093
2026-01-24,2510,良乡时光汇店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,50.354,-12.4778
2026-01-24,2510,良乡时光汇店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,3.0,78.2655,-17.3097
2026-01-24,2352,丰台新业广场店,876525,和路雪梦龙256g香草味冰淇淋,28.3362,29.8,1.0,26.3717,-1.9645
2026-01-24,2352,丰台新业广场店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,5.0,108.8496,37.1681
2026-01-24,2352,丰台新业广场店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,2.0,26.3716,11.3698
2026-01-24,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,9.5257,11.8,4.0,32.9204,-5.1824
2026-01-24,2352,丰台新业广场店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,4.0,102.8762,-22.7874
2026-01-24,2352,丰台新业广场店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,3.0,76.5044,-19.0708
2026-01-24,2352,丰台新业广场店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,2.0,26.3716,1.7344
2026-01-24,2246,朗清园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2026-01-24,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,20.7168,4.761
2026-01-24,2246,朗清园店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-24,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,6.0,54.8142,-2.3376
2026-01-24,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,7.0,185.2214,-34.6901
2026-01-24,2246,朗清园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,4.0,105.8408,-21.5929
2026-01-24,2246,朗清园店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,3.0,37.5398,0.584
2026-01-24,1628,丽泽桥店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2026-01-24,1628,丽泽桥店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,22.0354,7.6991
2026-01-24,1628,丽泽桥店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,22.0354,6.0796
2026-01-24,1628,丽泽桥店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,3.0,39.5574,17.0547
2026-01-24,1628,丽泽桥店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,2.0,35.2212,-1.9824
2026-01-24,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,6.0,46.9912,-10.1606
2026-01-24,1628,丽泽桥店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,5.0,132.301,-24.7787
2026-01-24,1628,丽泽桥店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,5.0,128.4514,-30.8407
2026-01-24,1628,丽泽桥店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,2.0,26.3716,1.7344
2026-01-24,1565,中信城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,21.8142,7.4779
2026-01-24,1565,中信城店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-24,1565,中信城店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2026-01-24,1565,中信城店,140546,蒙牛随变75G*5香草味冰淇淋,12.3759,14.9,1.0,11.5044,-0.8715
2026-01-24,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,2.0,17.9646,-1.7168
2026-01-24,1509,南海家园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3362,24.9,2.0,44.0708,15.3983
2026-01-24,1509,南海家园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,2.0,44.0708,12.1593
2026-01-24,1509,南海家园店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-24,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,10.0,97.9471,2.6941
2026-01-24,1509,南海家园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,75.3717,-18.8761
2026-01-24,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,4.0,102.3717,-25.062
2026-01-24,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,1.0,12.4602,0.1416
2026-01-24,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8408,11.5,1.0,10.177,0.3362
2026-01-24,1332,和平新城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,4.0,87.0089,29.6637
2026-01-24,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,3.0,64.9735,17.1063
2026-01-24,1332,和平新城店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,7.0,91.5573,39.051
2026-01-24,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,19.0,163.9205,-17.0602
2026-01-24,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,7.0,183.8585,-36.0528
2026-01-24,1332,和平新城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,3.0,79.3806,-16.1946
2026-01-24,1332,和平新城店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,4.0,52.0618,2.7874
2026-01-24,1301,西山枫林店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,22.0354,7.6991
2026-01-24,1301,西山枫林店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,19.7345,3.7787
2026-01-24,1301,西山枫林店,446145,伊利65G*6妙趣小雪生雪糕,9.5285,11.8,1.0,10.4425,0.914
2026-01-24,1301,西山枫林店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2026-01-23,2510,良乡时光汇店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,2.0,19.8761,0.1946
2026-01-23,2510,良乡时光汇店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,12.4425,4.9416
2026-01-23,2510,良乡时光汇店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,7.0,67.1063,0.4292
2026-01-23,2510,良乡时光汇店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,5.0,131.0089,-26.0706
2026-01-23,2510,良乡时光汇店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,3.0,39.5574,2.6016
2026-01-23,2352,丰台新业广场店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2026-01-23,2352,丰台新业广场店,876525,和路雪梦龙256g香草味冰淇淋,28.3363,29.8,1.0,26.3717,-1.9646
2026-01-23,2352,丰台新业广场店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,19.3274,4.9911
2026-01-23,2352,丰台新业广场店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,19.3274,3.3717
2026-01-23,2352,丰台新业广场店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,12.5044,5.0035
2026-01-23,2352,丰台新业广场店,446145,伊利65G*6妙趣小雪生雪糕,9.526,11.8,2.0,20.885,1.833
2026-01-23,2352,丰台新业广场店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,3.0,39.5575,2.6017
2026-01-23,2246,朗清园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8408,11.5,3.0,28.5664,-0.9559
2026-01-23,2246,朗清园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,22.0354,7.6991
2026-01-23,2246,朗清园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,3.0,66.1062,18.239
2026-01-23,2246,朗清园店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,3.0,39.5575,17.0548
2026-01-23,2246,朗清园店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,3.0,26.6195,-1.9564
2026-01-23,2246,朗清园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,57.3452,-5.4866
2026-01-23,2246,朗清园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,2.0,40.8319,-22.8849
2026-01-23,2246,朗清园店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,4.0,52.7432,3.4688
2026-01-23,1628,丽泽桥店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,1.0,10.177,0.3363
2026-01-23,1628,丽泽桥店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,22.0354,7.6991
2026-01-23,1628,丽泽桥店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-23,1628,丽泽桥店,772766,和路雪迷你梦龙170g松露+卡布基诺味冰淇淋,18.6018,19.9,1.0,17.6106,-0.9912
2026-01-23,1628,丽泽桥店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,3.0,22.5133,-6.0626
2026-01-23,1628,丽泽桥店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,3.0,76.1505,-18.0973
2026-01-23,1628,丽泽桥店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,1.0,26.4602,-5.3982
2026-01-23,1628,丽泽桥店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,2.0,25.761,1.1238
2026-01-23,1565,中信城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8408,11.5,1.0,10.177,0.3362
2026-01-23,1565,中信城店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,22.0354,7.6991
2026-01-23,1565,中信城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,22.0354,6.0797
2026-01-23,1565,中信城店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,2.0,20.177,5.1752
2026-01-23,1565,中信城店,446145,伊利65G*6妙趣小雪生雪糕,9.5375,11.8,1.0,10.4425,0.905
2026-01-23,1509,南海家园店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,2.0,20.354,0.6726
2026-01-23,1509,南海家园店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,2.0,42.9204,14.2478
2026-01-23,1509,南海家园店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,2.0,40.7788,8.8673
2026-01-23,1509,南海家园店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
2026-01-23,1509,南海家园店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,5.0,52.2125,4.586
2026-01-23,1509,南海家园店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,2.0,51.5398,-11.292
2026-01-23,1509,南海家园店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,4.0,105.8408,-21.5928
2026-01-23,1509,南海家园店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,4.0,52.7433,3.4689
2026-01-23,1332,和平新城店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,4.0,40.708,1.3451
2026-01-23,1332,和平新城店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9558,24.9,1.0,22.0354,6.0796
2026-01-23,1332,和平新城店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,3.0,37.6725,15.1698
2026-01-23,1332,和平新城店,446145,伊利65G*6妙趣小雪生雪糕,9.5253,11.8,9.0,83.8409,-1.8868
2026-01-23,1332,和平新城店,341383,八喜60G*6六合一牛奶冰淇淋,31.4159,29.9,4.0,96.9912,-28.6725
2026-01-23,1332,和平新城店,143522,八喜550g巧克力冰淇淋,31.8584,29.9,5.0,130.9381,-28.3539
2026-01-23,1332,和平新城店,140546,蒙牛随变75G*5香草味冰淇淋,12.3186,14.9,1.0,13.1858,0.8672
2026-01-23,1301,西山枫林店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,2.0,26.3717,11.3699
2026-01-23,1301,西山枫林店,341383,八喜60G*6六合一牛奶冰淇淋,31.416,29.9,1.0,26.4602,-4.9558
2026-01-23,1301,西山枫林店,140546,蒙牛随变75G*5香草味冰淇淋,12.3433,14.9,1.0,13.1858,0.8425
2026-01-22,2510,良乡时光汇店,973507,北冰洋90g*5鸳鸯双棒雪糕,9.8407,11.5,3.0,27.6549,-1.8673
2026-01-22,2510,良乡时光汇店,816724,物美精选62gx10牛奶棒（鲜牛乳味）,14.3363,24.9,1.0,20.7965,6.4602
2026-01-22,2510,良乡时光汇店,816723,物美精选62gx10生巧雪糕（巧克力味雪糕）,15.9557,24.9,1.0,22.0354,6.0797
2026-01-22,2510,良乡时光汇店,784810,伊利70g*5苦咖啡雪糕,7.5009,14.9,1.0,13.1858,5.6849
